Subject ActivityLabels timeBodyAcceleration-mean-X timeBodyAcceleration-mean-Y timeBodyAcceleration-mean-Z timeBodyAcceleration-std-X timeBodyAcceleration-std-Y timeBodyAcceleration-std-Z timeBodyAcceleration-mad-X timeBodyAcceleration-mad-Y timeBodyAcceleration-mad-Z timeBodyAcceleration-max-X timeBodyAcceleration-max-Y timeBodyAcceleration-max-Z timeBodyAcceleration-min-X
19 LAYING 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.966065250481928 -0.974942059518072 -0.985129140481928 -0.914730410963855 -0.553379502168675 -0.813482974578313 0.817190273614458
19 SITTING 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 -0.97845530109589 -0.95099425260274 -0.949974922191781 -0.919214322328767 -0.545191983150685 -0.799084154246575 0.828337232328767
19 STANDING 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.944430270684931 -0.952599653972603 -0.991526907808219 -0.944558902054795 -0.950417878493151 -0.929946605068493 -0.538340348356164 -0.800158882191781 0.837977048493151
19 WALKING 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.0489049407963462 0.181801561185577 -0.13947794235 -0.127745852411538 0.194109823788462 -0.163143891094231 0.384163407307692 0.151399557019231 -0.214298826961538 -0.0114241525942308
19 WALKING_DOWNSTAIRS 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.626917070512821 0.514816445641026 0.049322451025641 0.609176793076923 0.489372854615385 0.00126109638461539 0.678479136410256 0.264358518458974 -0.0881759592820513 -0.312758697948718
19 WALKING_UPSTAIRS 0.242118808925 -0.0303986615775 -0.151054607725 -0.1287420952375 0.176349922525 -0.1904685504575 -0.17337248875 0.17877255315 -0.2160923883 -0.062322043175 0.0439316891975 -0.26989188075 -0.0406796904275
20 LAYING 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.962249114705882 -0.964098180294118 -0.972571998382353 -0.964414126323529 -0.964690726323529 -0.972146792352941 -0.927873828529412 -0.547547716617647 -0.800732281764706 0.794448317647059
20 SITTING 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 -0.985315305606061 -0.938244421363636 -0.926576881818182 -0.921345268181818 -0.530632273181818 -0.780853275 0.83168101530303
20 STANDING 0.278076904657534 -0.0180695049161644 -0.100402759931507 -0.967209961232877 -0.87541041109589 -0.913142481643836 -0.973838176986301 -0.88007385 -0.914088492876712 -0.897998689589041 -0.494768614931507 -0.750925683561644 0.798412135753425
20 WALKING 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.208342792019608 0.489771808627451 -0.228734217372549 -0.250771439607843 0.477559304117647 -0.219835836292157 -0.0116014696529412 0.124459986966667 -0.295318149921569 0.128816565005882
20 WALKING_DOWNSTAIRS 0.296144421355556 -0.00964120773155556 -0.104602925937778 0.0745098785288889 0.616937015333333 -0.160938536488889 0.0139235064755556 0.516136567333333 -0.20332272602 0.374623637488889 0.134400149877778 -0.187084257021333 -0.00112430839755555
20 WALKING_UPSTAIRS 0.252098317156863 -0.0282258047588235 -0.121023947784314 -0.116088676011765 0.15219632835098 -0.229249455098039 -0.178589542460784 0.191699067494118 -0.245200070784314 0.137171535335294 0.0252040171254902 -0.210710049327451 0.00537162385686274
21 LAYING 0.271325472455556 -0.0184233048415556 -0.103253832233333 -0.955019866222222 -0.956959422222222 -0.945653787777778 -0.956999151 -0.959182927111111 -0.943878804444444 -0.908206042666667 -0.546609211888889 -0.784948275111111 0.806465061766667
21 SITTING 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.991777287176471 -0.966877560941176 -0.959567861764706 -0.992863747176471 -0.968122008 -0.957094283411765 -0.933465098705882 -0.554230203882353 -0.801660445647059 0.842903634235294
21 STANDING 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.981419961123596 -0.943601625393258 -0.946123407078652 -0.984150955168539 -0.944931071460674 -0.943469564157303 -0.923739664044944 -0.537361661348315 -0.790803393146067 0.824152050786517
21 WALKING 0.279183526730769 -0.0181610317526923 -0.104319332403846 -0.297814843538462 0.0540880509209615 -0.16868872575 -0.338632558846154 0.0648170778527692 -0.165341123538462 -0.0598793578346154 -0.0189778698 -0.353142720192308 0.231516005357692
21 WALKING_DOWNSTAIRS 0.3014610196 -0.0173195390157778 -0.09816866218 0.224343492244444 0.301336399711111 -0.0717893558666667 0.170226678111111 0.274613065266667 -0.1322988253 0.521653505555556 -0.01479014716 -0.186622032377778 0.0859148224
21 WALKING_UPSTAIRS 0.265194544680851 -0.0237218695148936 -0.125414265340426 -0.240808282276596 0.109787469104255 -0.219707928574468 -0.276149727659574 0.0611228297346808 -0.216115294723404 -0.141236895340426 0.0282368390523404 -0.357263216808511 0.159813445468085
22 LAYING 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.947735251944444 -0.913276301666667 -0.942945807916667 -0.951892509166667 -0.918505682777778 -0.945529331666667 -0.883441243611111 -0.512375208888889 -0.787235194861111 0.799635773055556
22 SITTING 0.273583822709677 -0.0123468446419355 -0.105827369516129 -0.978466823709677 -0.928059133795645 -0.917564853870968 -0.980761373225806 -0.930377778419355 -0.914334043709677 -0.920888514516129 -0.516095491612903 -0.771267758387097 0.823085625967742
22 STANDING 0.279053861587302 -0.0158563207496825 -0.104967423820635 -0.985000527142857 -0.922693288412698 -0.942201655238095 -0.989369236190476 -0.930511270952381 -0.942727500952381 -0.917084208412698 -0.516090174444444 -0.782059680634921 0.825312794285714
22 WALKING 0.27886459 -0.0167213607957174 -0.107112510934783 -0.00865921919565217 0.100384246321739 -0.213351968804348 -0.0129769320782609 -0.0358518429434257 -0.234712307043478 0.0487408725165217 -0.0564658785 -0.139035007717391 -0.0183388855869565
22 WALKING_DOWNSTAIRS 0.284458963861111 -0.0197999371686389 -0.1074157796 0.348618168333333 0.239812250944444 -0.325722718055556 0.326022480277778 0.211920980875 -0.338489336805556 0.493175934722222 0.0373129817222222 -0.390193643333333 -0.153752624805556
22 WALKING_UPSTAIRS 0.248391534566667 -0.0268622561133333 -0.117550861738095 0.0835738640921429 0.250067523738095 -0.109613216345238 0.0631761514142857 0.251072777071429 -0.12753909402619 0.218621374809524 0.0540652217047619 -0.130021921128571 -0.0230470414619048
23 LAYING 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.958334581527778 -0.975404082638889 -0.973448714861111 -0.909181577916667 -0.568674906527778 -0.802339569722222 0.81254203125
23 SITTING 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 -0.989667315882353 -0.934469750735294 -0.899592882882353 -0.929691007352941 -0.537146731029412 -0.766121958676471 0.832434494411765
23 STANDING 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558824 -0.9584444925 -0.929409745147059 -0.987343816029412 -0.959554629852941 -0.927286723970588 -0.924718741911765 -0.547879580294118 -0.774462799558824 0.835369193382353
23 WALKING 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.313521773389831 -0.119020586510678 0.164220685383051 -0.342370053898305 -0.253460782932203 0.146447332152542 -0.0646737503220339 -0.164681629728814 -0.134886950714237 0.168198799674576
23 WALKING_DOWNSTAIRS 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.0441392843425926 0.10825903416963 0.229898742944444 -0.0741286003407407 0.0900491215833333 0.133796352411111 0.46170559162963 0.0660917049425926 0.0923558677137037 -0.190837092837778
23 WALKING_UPSTAIRS 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.243887818513725 0.0448435785868627 0.10080118935098 -0.301247463039216 -0.0067921079745098 0.10881667132549 -0.0609973717411765 0.103191140796078 -0.107978024411765 0.104520001337255
24 LAYING 0.272850494930556 -0.0173555210111111 -0.107236237236111 -0.967984021111111 -0.983126461944444 -0.973566958888889 -0.9690830625 -0.983743215 -0.973608760416667 -0.920186813611111 -0.564267985555556 -0.804517445 0.815809145277778
24 SITTING 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 -0.9914497175 -0.955958873676471 -0.956063607941177 -0.935899523382353 -0.545778425588235 -0.795756197647059 0.839087480882353
24 STANDING 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 -0.98996068942029 -0.936926155652174 -0.927243014202899 -0.923211855362319 -0.532706161014493 -0.783803493333333 0.83441488173913
24 WALKING 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.47076236637931 -0.154127498163793 -0.288840016206897 -0.481853967586207 -0.204010573586207 -0.290820998965517 -0.424449372586207 -0.178289637186207 -0.388732214827586 0.348072754310345
24 WALKING_DOWNSTAIRS 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 -0.140882025818182 -0.172678727581818 -0.235714673509091 0.313096951654545 -0.11265988092 -0.204944881709091 0.257189457818182
24 WALKING_UPSTAIRS 0.269881106779661 -0.0251979434569492 -0.114248610966102 -0.344399351355932 -0.116804488966102 -0.255601012881356 -0.411222294237288 -0.14213295640678 -0.304219998305085 -0.0861527305728814 -0.0840258874881356 -0.297340724745763 0.356067835254237
25 LAYING 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.912033638767123 -0.674405731849315 -0.694257379876712 -0.880574389315068 -0.42580530260274 -0.662007511619178 0.754837493561644
25 SITTING 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 -0.992851985538462 -0.946747638 -0.963323278769231 -0.934087259384615 -0.543568912769231 -0.807473535384615 0.844281834
25 STANDING 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.993321663513513 -0.955761936351351 -0.962007218783784 -0.932920061756757 -0.545446676351351 -0.803423787567568 0.841662665675676
25 WALKING 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.161852411581081 -0.437133403243243 -0.620725755810811 -0.18252643672973 -0.432881022027027 -0.505992792297297 -0.1414447375 -0.429391218243243 0.458821436081081
25 WALKING_DOWNSTAIRS 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.289297628741379 -0.174194305586207 -0.451956061724138 -0.0413461275982759 -0.10126427292069 -0.373547798793103 0.211947489793103
25 WALKING_UPSTAIRS 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.459775646153846 -0.223086808769231 -0.296523975076923 -0.519025117384615 -0.242689727169231 -0.252210100307692 -0.219087496153846 -0.132470181892308 -0.403728864769231 0.428983117846154
26 LAYING 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.971671041052632 -0.983251945394737 -0.984979116184211 -0.925785299605263 -0.569250653157895 -0.809645357236842 0.813722706710526
26 SITTING 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 -0.980637294358974 -0.938135229358974 -0.946726334358974 -0.93446055025641 -0.532391818128205 -0.787244905897436 0.823121061923077
26 STANDING 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 -0.994252067432432 -0.95025257527027 -0.960854333918919 -0.934466172837838 -0.543660991486487 -0.802478722837838 0.843192811081081
26 WALKING 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.136351391645763 -0.333486502542373 -0.379704164576271 -0.159350020544068 -0.347312562881356 -0.072220751 -0.099415289440678 -0.385919186271186 0.267827385
26 WALKING_DOWNSTAIRS 0.2792845828 -0.01262580966778 -0.1064396194 0.17395384962 -0.011629910112 -0.284807676 0.113849630394 -0.083537776482 -0.2995227494 0.4621198828 0.024670191912 -0.106631270866 0.091600111492
26 WALKING_UPSTAIRS 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.169006952418182 -0.0491726302763636 -0.404596936545455 -0.286504815272727 -0.0687945789472727 -0.404171442363636 0.142441131741818 -0.0425707940163636 -0.425115761090909 0.0618176076
27 LAYING 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.980230422837838 -0.98442216027027 -0.986818198648649 -0.924191194054054 -0.566664788918919 -0.816384381351351 0.830151199054054
27 SITTING 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 -0.989473105142857 -0.971376815142857 -0.964558323857143 -0.935203947285714 -0.555317175571429 -0.800466639428571 0.837737037285714
27 STANDING 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 -0.993124871375 -0.95702150625 -0.961153607875 -0.931631484 -0.546040815875 -0.8009830615 0.842834523
27 WALKING 0.276849485438596 -0.0166478783221912 -0.112822289263158 -0.348475560526316 -0.187301214964912 -0.297318273508772 -0.391626946491228 -0.190116879333333 -0.300288899298246 -0.0370059330701754 -0.121150035421053 -0.350119664210526 0.288259137192982
27 WALKING_DOWNSTAIRS 0.2975441875 -0.0135564467159091 -0.112837694688636 0.167407531090909 -0.0979710029522727 -0.240040783340909 0.102037051897727 -0.129626617993455 -0.266522163211364 0.478136777727273 -0.06204341825 -0.397521818636364 0.0453316745159091
27 WALKING_UPSTAIRS 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.295439547254902 -0.0950104077 -0.23070787672549 -0.330892221176471 -0.101821500972549 -0.215904277333333 -0.11823415882451 -0.0547122863372549 -0.375179569607843 0.338264096862745
28 LAYING 0.2759134825 -0.0167537858225 -0.1083448529625 -0.9688882955 -0.945386780375 -0.956450342875 -0.970851736125 -0.944973935375 -0.9572452795 -0.910106322 -0.53934832325 -0.7941072185 0.8238468295
28 SITTING 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 -0.985735174444444 -0.940890646666667 -0.935468175 -0.921789245555556 -0.537794950694444 -0.786043465138889 0.8277408875
28 STANDING 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.977748638607595 -0.875689216835443 -0.905123824177215 -0.981544084683544 -0.879612884936709 -0.902005537594937 -0.909389029113924 -0.494926423544304 -0.761903167341772 0.822388931392405
28 WALKING 0.281228223888889 -0.0156759722981481 -0.103714705396296 -0.293003522222222 -0.117886186425926 -0.300928395925926 -0.321961297777778 -0.131357037407407 -0.311527450555556 -0.154880713759259 -0.163620788396296 -0.290509526981481 0.214217967481481
28 WALKING_DOWNSTAIRS 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.125712887943478 0.156496646504348 -0.341031811521739 0.0671367974165217 0.104435831113043 -0.368735266304348 0.458077957173913 0.0941237940869565 -0.420392539673913 0.0262397284347826
28 WALKING_UPSTAIRS 0.262005841764706 -0.0279443943478431 -0.121514025692157 -0.242062430294118 -0.146753877035294 -0.28598691372549 -0.304613635294118 -0.198858291201961 -0.347622251176471 0.0479948175764706 -0.11157439512549 -0.420126249215686 0.280321581313725
29 LAYING 0.287295196811594 -0.0171965484202899 -0.109462068173913 -0.984219555507246 -0.990240946666667 -0.987255149855072 -0.984721328550725 -0.989903759710145 -0.986632739855072 -0.92543780884058 -0.571181717826087 -0.820523773768116 0.843970855217391
29 SITTING 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 -0.991674120833333 -0.962723104333333 -0.967628061166667 -0.933512509333333 -0.553737889333333 -0.808074639166667 0.8447900275
29 STANDING 0.277965065846154 -0.0172605869061538 -0.108659067476923 -0.996068635384615 -0.969295721076923 -0.980207488923077 -0.996686352 -0.969401385692308 -0.979576110615385 -0.939545780923077 -0.557184442461538 -0.812154623384615 0.848106039538462
29 WALKING 0.271999916792453 -0.0162915600588679 -0.106632427301887 -0.174337940226415 -0.0917540612869811 -0.242828038264151 -0.203964497207547 -0.136387112839623 -0.265759996150943 0.0207641913792453 -0.0535669051316981 0.0187101803641509 0.16773924909434
29 WALKING_DOWNSTAIRS 0.293140441083333 -0.01494121505625 -0.0981339984895833 0.167383602458333 -0.12246346700625 -0.223177999879167 0.0958931996666667 -0.2023069479375 -0.23016494 0.457446838958333 0.0179371551458333 -0.1984198204375 0.00942096947916667
29 WALKING_UPSTAIRS 0.265423066877551 -0.0299465312326531 -0.118000587840816 -0.0867715569693878 -0.122128287642857 0.0995443502346939 -0.184543945081633 -0.124825963869388 0.110493933257143 0.266782837142857 -0.0655642712816327 -0.00639274955306122 0.231341864040816
30 LAYING 0.281033900571429 -0.0194494098614286 -0.1036581505 -0.976362515428571 -0.954201823857143 -0.967044236428571 -0.980089753428571 -0.957777099 -0.968981958714286 -0.912872326714286 -0.546048488 -0.798815661142857 0.818830807714286
30 SITTING 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 -0.984772108387097 -0.936908130645161 -0.948766014032258 -0.932207595483871 -0.530543868774194 -0.790401672258065 0.830585183709677
30 STANDING 0.277112699152542 -0.0170163887813559 -0.108756209835593 -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.985069195084746 -0.892809843728814 -0.910909840169492 -0.898353124576271 -0.516565848644068 -0.773790713050847 0.814215886271186
30 WALKING 0.276406758 -0.0175880385730769 -0.0986247068969231 -0.346394275230769 -0.173550021692308 -0.120476783907692 -0.405872933538462 -0.190116850969231 -0.127790376395385 -0.0461646900661538 -0.116122885287692 -0.2053682496 0.264441992184615
30 WALKING_DOWNSTAIRS 0.283190646967742 -0.0174383900204839 -0.0999781422322581 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 -0.131593679390484 -0.081675237016129 -0.198354604887097 0.348748787829032 -0.0589810786983871 -0.234005394129032 0.18899848283871
30 WALKING_UPSTAIRS 0.271415642261538 -0.0253311698786154 -0.124697493775385 -0.350504475230769 -0.127311157607692 0.0249468034966154 -0.421237962615385 -0.137696237147692 0.0819418990983077 -0.0487324261384615 -0.0663510872276923 -0.221531381938462 0.355980042461538
